Sex,Country,Year,Age_Group_5yr,Population
Male,Qatar,1998,0-4,26.6695
Male,Qatar,1999,0-4,27.2245
Male,Qatar,2000,0-4,28.019
Male,Qatar,2001,0-4,28.994999999999997
Male,Qatar,2002,0-4,30.03
Male,Qatar,2003,0-4,30.9725
Male,Qatar,2004,0-4,31.809
Male,Qatar,2005,0-4,34.023
Male,Qatar,2006,0-4,35.944
Male,Qatar,2007,0-4,37.3415
Male,Qatar,2008,0-4,40.549499999999995
Male,Qatar,2009,0-4,43.795500000000004
Male,Qatar,2010,0-4,47.045500000000004
Male,Qatar,2011,0-4,51.215500000000006
Male,Qatar,2012,0-4,55.11450000000001
Male,Qatar,2013,0-4,58.111999999999995
Male,Qatar,2014,0-4,61.022
Male,Qatar,2015,0-4,65.09949999999999
Male,Qatar,2016,0-4,69.66149999999999
Male,Qatar,2017,0-4,72.3435
Male,Qatar,2018,0-4,73.53750000000001
Male,Qatar,2019,0-4,76.4155
Male,Qatar,2020,0-4,80.07300000000001
Male,Qatar,2021,0-4,80.8165
Male,Qatar,2022,0-4,80.042
Male,Qatar,2023,0-4,79.315
Male,Saudi Arabia,1950,0-4,151.02749999999997
Male,Saudi Arabia,1951,0-4,157.1105
Male,Saudi Arabia,1952,0-4,163.99749999999997
Male,Saudi Arabia,1953,0-4,172.452
Male,Saudi Arabia,1954,0-4,181.179
Male,Saudi Arabia,1955,0-4,189.2885
Male,Saudi Arabia,1956,0-4,197.7135
Male,Saudi Arabia,1957,0-4,206.3685
Male,Saudi Arabia,1958,0-4,215.253
Male,Saudi Arabia,1959,0-4,224.38049999999998
Male,Saudi Arabia,1960,0-4,233.781
Male,Saudi Arabia,1961,0-4,243.46050000000002
Male,Saudi Arabia,1962,0-4,253.39499999999998
Male,Saudi Arabia,1963,0-4,263.618
Male,Saudi Arabia,1964,0-4,274.2245
Male,Saudi Arabia,1965,0-4,285.128
Male,Saudi Arabia,1966,0-4,296.331
Male,Saudi Arabia,1967,0-4,308.04900000000004
Male,Saudi Arabia,1968,0-4,320.28299999999996
Male,Saudi Arabia,1969,0-4,333.0125
Male,Saudi Arabia,1970,0-4,346.649
Male,Saudi Arabia,1971,0-4,361.61
Male,Saudi Arabia,1972,0-4,378.2585
Male,Saudi Arabia,1973,0-4,396.894
Male,Saudi Arabia,1974,0-4,417.6125
Male,Saudi Arabia,1975,0-4,440.3979999999999
Male,Saudi Arabia,1976,0-4,465.38599999999997
Male,Saudi Arabia,1977,0-4,492.742
Male,Saudi Arabia,1978,0-4,522.6115
Male,Saudi Arabia,1979,0-4,555.1355
Male,Saudi Arabia,1980,0-4,589.8435
Male,Saudi Arabia,1981,0-4,626.384
Male,Saudi Arabia,1982,0-4,664.663
Male,Saudi Arabia,1983,0-4,704.1370000000001
Male,Saudi Arabia,1984,0-4,744.1575
Male,Saudi Arabia,1985,0-4,784.204
Male,Saudi Arabia,1986,0-4,823.6649999999998
Male,Saudi Arabia,1987,0-4,861.4275
Male,Saudi Arabia,1988,0-4,896.1044999999999
Male,Saudi Arabia,1989,0-4,926.7044999999999
Male,Saudi Arabia,1990,0-4,953.12
Male,Saudi Arabia,1991,0-4,976.0995
Male,Saudi Arabia,1992,0-4,996.318
Male,Saudi Arabia,1993,0-4,1014.3495
Male,Saudi Arabia,1994,0-4,1031.1335000000001
Male,Saudi Arabia,1995,0-4,1046.8485
Male,Saudi Arabia,1996,0-4,1060.972
Male,Saudi Arabia,1997,0-4,1073.659
Male,Saudi Arabia,1998,0-4,1085.51
Male,Saudi Arabia,1999,0-4,1096.0705
Male,Saudi Arabia,2000,0-4,1104.8625
Male,Saudi Arabia,2001,0-4,1111.5455
Male,Saudi Arabia,2002,0-4,1117.4075
Male,Saudi Arabia,2003,0-4,1125.497
Male,Saudi Arabia,2004,0-4,1139.054
Male,Saudi Arabia,2005,0-4,1159.6885
Male,Saudi Arabia,2006,0-4,1185.187
Male,Saudi Arabia,2007,0-4,1213.5755
Male,Saudi Arabia,2008,0-4,1244.4005
Male,Saudi Arabia,2009,0-4,1277.0735
Male,Saudi Arabia,2010,0-4,1310.7095
Male,Saudi Arabia,2011,0-4,1344.1295
Male,Saudi Arabia,2012,0-4,1376.1505
Male,Saudi Arabia,2013,0-4,1405.9585
Male,Saudi Arabia,2014,0-4,1433.0135
Male,Saudi Arabia,2015,0-4,1456.625
Male,Saudi Arabia,2016,0-4,1472.2740000000001
Male,Saudi Arabia,2017,0-4,1474.293
Male,Saudi Arabia,2018,0-4,1462.7745
Male,Saudi Arabia,2019,0-4,1441.1799999999998
Male,Saudi Arabia,2020,0-4,1407.722
Male,Saudi Arabia,2021,0-4,1361.9085
Male,Saudi Arabia,2022,0-4,1332.9565
Male,Saudi Arabia,2023,0-4,1333.3235
Male,State of Palestine,1950,0-4,90.6855
Male,State of Palestine,1951,0-4,91.0255
Male,State of Palestine,1952,0-4,91.422
Male,State of Palestine,1953,0-4,92.1295
Male,State of Palestine,1954,0-4,93.461
Male,State of Palestine,1955,0-4,95.239
Male,State of Palestine,1956,0-4,97.1825
Male,State of Palestine,1957,0-4,99.25150000000001
Male,State of Palestine,1958,0-4,101.45300000000002
Male,State of Palestine,1959,0-4,103.76299999999999
Male,State of Palestine,1960,0-4,106.14000000000001
Male,State of Palestine,1961,0-4,108.55199999999999
Male,State of Palestine,1962,0-4,111.0
Male,State of Palestine,1963,0-4,113.3755
Male,State of Palestine,1964,0-4,115.1825
Male,State of Palestine,1965,0-4,116.2975
Male,State of Palestine,1966,0-4,116.6135
Male,State of Palestine,1967,0-4,115.94
Male,State of Palestine,1968,0-4,114.8355
Male,State of Palestine,1969,0-4,114.1635
Male,State of Palestine,1970,0-4,114.65199999999999
Male,State of Palestine,1971,0-4,116.604
Male,State of Palestine,1972,0-4,119.85599999999998
Male,State of Palestine,1973,0-4,123.82350000000001
Male,State of Palestine,1974,0-4,127.93400000000001
Male,State of Palestine,1975,0-4,131.924
Male,State of Palestine,1976,0-4,135.7555
Male,State of Palestine,1977,0-4,139.429
Male,State of Palestine,1978,0-4,143.00400000000002
Male,State of Palestine,1979,0-4,146.6745
Male,State of Palestine,1980,0-4,150.44549999999998
Male,State of Palestine,1981,0-4,154.3645
Male,State of Palestine,1982,0-4,158.792
Male,State of Palestine,1983,0-4,164.2695
Male,State of Palestine,1984,0-4,171.00349999999997
Male,State of Palestine,1985,0-4,176.49849999999998
Male,State of Palestine,1986,0-4,180.8315
Male,State of Palestine,1987,0-4,189.6175
Male,State of Palestine,1988,0-4,199.83599999999998
Male,State of Palestine,1989,0-4,207.95749999999995
Male,State of Palestine,1990,0-4,216.81550000000001
Male,State of Palestine,1991,0-4,226.41649999999998
Male,State of Palestine,1992,0-4,236.3655
Male,State of Palestine,1993,0-4,246.115
Male,State of Palestine,1994,0-4,255.175
Male,State of Palestine,1995,0-4,263.2275
Male,State of Palestine,1996,0-4,270.161
Male,State of Palestine,1997,0-4,276.0775
Male,State of Palestine,1998,0-4,280.114
Male,State of Palestine,1999,0-4,282.8925
Male,State of Palestine,2000,0-4,286.168
Male,State of Palestine,2001,0-4,289.0705
Male,State of Palestine,2002,0-4,291.0675
Male,State of Palestine,2003,0-4,292.571
Male,State of Palestine,2004,0-4,293.97700000000003
Male,State of Palestine,2005,0-4,296.23199999999997
Male,State of Palestine,2006,0-4,299.3985
Male,State of Palestine,2007,0-4,302.7575
Male,State of Palestine,2008,0-4,306.558
Male,State of Palestine,2009,0-4,311.17400000000004
Male,State of Palestine,2010,0-4,317.0785
Male,State of Palestine,2011,0-4,324.0755
Male,State of Palestine,2012,0-4,331.0475
Male,State of Palestine,2013,0-4,337.68249999999995
Male,State of Palestine,2014,0-4,343.7895
Male,State of Palestine,2015,0-4,349.5285
Male,State of Palestine,2016,0-4,355.02049999999997
Male,State of Palestine,2017,0-4,360.825
Male,State of Palestine,2018,0-4,366.32550000000003
Male,State of Palestine,2019,0-4,369.91700000000003
Male,State of Palestine,2020,0-4,371.194
Male,State of Palestine,2021,0-4,370.6605
Male,State of Palestine,2022,0-4,369.727
Male,State of Palestine,2023,0-4,368.49
Male,Syrian Arab Republic,1950,0-4,327.413
Male,Syrian Arab Republic,1951,0-4,335.7065
Male,Syrian Arab Republic,1952,0-4,342.9095
Male,Syrian Arab Republic,1953,0-4,348.30949999999996
Male,Syrian Arab Republic,1954,0-4,358.02399999999994
Male,Syrian Arab Republic,1955,0-4,373.3625
Male,Syrian Arab Republic,1956,0-4,388.9945
Male,Syrian Arab Republic,1957,0-4,404.662
Male,Syrian Arab Republic,1958,0-4,420.342
Male,Syrian Arab Republic,1959,0-4,436.10150000000004
Male,Syrian Arab Republic,1960,0-4,452.05499999999995
Male,Syrian Arab Republic,1961,0-4,468.159
Male,Syrian Arab Republic,1962,0-4,484.524
Male,Syrian Arab Republic,1963,0-4,501.3
Male,Syrian Arab Republic,1964,0-4,518.4855
Male,Syrian Arab Republic,1965,0-4,536.029
Male,Syrian Arab Republic,1966,0-4,554.127
Male,Syrian Arab Republic,1967,0-4,572.9175
Male,Syrian Arab Republic,1968,0-4,592.5395000000001
Male,Syrian Arab Republic,1969,0-4,613.15
Male,Syrian Arab Republic,1970,0-4,634.9745
Male,Syrian Arab Republic,1971,0-4,657.7565
Male,Syrian Arab Republic,1972,0-4,680.9925
Male,Syrian Arab Republic,1973,0-4,704.75
Male,Syrian Arab Republic,1974,0-4,729.0475000000001
Male,Syrian Arab Republic,1975,0-4,753.8140000000001
Male,Syrian Arab Republic,1976,0-4,779.4855
Male,Syrian Arab Republic,1977,0-4,806.657
Male,Syrian Arab Republic,1978,0-4,834.7105
Male,Syrian Arab Republic,1979,0-4,862.4114999999999
Male,Syrian Arab Republic,1980,0-4,889.0405
Male,Syrian Arab Republic,1981,0-4,913.418
Male,Syrian Arab Republic,1982,0-4,934.2735000000001
Male,Syrian Arab Republic,1983,0-4,955.23
Male,Syrian Arab Republic,1984,0-4,978.9664999999999
Male,Syrian Arab Republic,1985,0-4,1004.6584999999999
Male,Syrian Arab Republic,1986,0-4,1032.737
Male,Syrian Arab Republic,1987,0-4,1062.3004999999998
Male,Syrian Arab Republic,1988,0-4,1090.2255
Male,Syrian Arab Republic,1989,0-4,1113.857
Male,Syrian Arab Republic,1990,0-4,1132.7655
Male,Syrian Arab Republic,1991,0-4,1146.9099999999999
Male,Syrian Arab Republic,1992,0-4,1157.338
Male,Syrian Arab Republic,1993,0-4,1167.3220000000001
Male,Syrian Arab Republic,1994,0-4,1179.7745
Male,Syrian Arab Republic,1995,0-4,1194.2015000000001
Male,Syrian Arab Republic,1996,0-4,1209.1475
Male,Syrian Arab Republic,1997,0-4,1223.7935
Male,Syrian Arab Republic,1998,0-4,1237.2015
Male,Syrian Arab Republic,1999,0-4,1249.2625
Male,Syrian Arab Republic,2000,0-4,1261.1925
Male,Syrian Arab Republic,2001,0-4,1274.075
Male,Syrian Arab Republic,2002,0-4,1287.7455
Male,Syrian Arab Republic,2003,0-4,1301.0739999999998
Male,Syrian Arab Republic,2004,0-4,1313.8980000000001
Male,Syrian Arab Republic,2005,0-4,1327.0695
Male,Syrian Arab Republic,2006,0-4,1352.3265000000001
Male,Syrian Arab Republic,2007,0-4,1402.1599999999999
Male,Syrian Arab Republic,2008,0-4,1457.0230000000001
Male,Syrian Arab Republic,2009,0-4,1504.1465000000003
Male,Syrian Arab Republic,2010,0-4,1549.0695
Male,Syrian Arab Republic,2011,0-4,1584.2235
Male,Syrian Arab Republic,2012,0-4,1585.5965
Male,Syrian Arab Republic,2013,0-4,1524.9475
Male,Syrian Arab Republic,2014,0-4,1420.9085000000002
Male,Syrian Arab Republic,2015,0-4,1305.909
Male,Syrian Arab Republic,2016,0-4,1194.1215000000002
Male,Syrian Arab Republic,2017,0-4,1092.026
Male,Syrian Arab Republic,2018,0-4,1014.726
Male,Syrian Arab Republic,2019,0-4,984.077
Male,Syrian Arab Republic,2020,0-4,993.888
Male,Syrian Arab Republic,2021,0-4,1029.2314999999999
Male,Syrian Arab Republic,2022,0-4,1085.614
Male,Syrian Arab Republic,2023,0-4,1162.1915
Male,Türkiye,1950,0-4,1745.4925
Male,Türkiye,1951,0-4,1834.3685
Male,Türkiye,1952,0-4,1919.426
Male,Türkiye,1953,0-4,1998.3760000000002
Male,Türkiye,1954,0-4,2064.5344999999998
Male,Türkiye,1955,0-4,2109.0485
Male,Türkiye,1956,0-4,2177.046
Male,Türkiye,1957,0-4,2270.902
Male,Türkiye,1958,0-4,2345.2235
Male,Türkiye,1959,0-4,2399.2575
Male,Türkiye,1960,0-4,2435.196
Male,Türkiye,1961,0-4,2502.73
Male,Türkiye,1962,0-4,2601.2325
Male,Türkiye,1963,0-4,2682.886
Male,Türkiye,1964,0-4,2744.901
Male,Türkiye,1965,0-4,2783.8824999999997
Male,Türkiye,1966,0-4,2842.177
Male,Türkiye,1967,0-4,2922.2149999999997
Male,Türkiye,1968,0-4,2984.0125
Male,Türkiye,1969,0-4,3028.6369999999997
Male,Türkiye,1970,0-4,3053.935
Male,Türkiye,1971,0-4,3085.8165
Male,Türkiye,1972,0-4,3126.3849999999998
Male,Türkiye,1973,0-4,3155.0055
Male,Türkiye,1974,0-4,3177.012
Male,Türkiye,1975,0-4,3189.387
Male,Türkiye,1976,0-4,3223.501
Male,Türkiye,1977,0-4,3275.5160000000005
Male,Türkiye,1978,0-4,3310.609
Male,Türkiye,1979,0-4,3332.3089999999997
Male,Türkiye,1980,0-4,3363.815
Male,Türkiye,1981,0-4,3409.7905
Male,Türkiye,1982,0-4,3451.387
Male,Türkiye,1983,0-4,3482.7614999999996
Male,Türkiye,1984,0-4,3499.5429999999997
Male,Türkiye,1985,0-4,3510.0035
Male,Türkiye,1986,0-4,3518.3269999999998
Male,Türkiye,1987,0-4,3524.3835
Male,Türkiye,1988,0-4,3531.041
Male,Türkiye,1989,0-4,3536.132
Male,Türkiye,1990,0-4,3526.4285
Male,Türkiye,1991,0-4,3501.5715
Male,Türkiye,1992,0-4,3476.3065000000006
Male,Türkiye,1993,0-4,3459.3975
Male,Türkiye,1994,0-4,3454.973
Male,Türkiye,1995,0-4,3462.488
Male,Türkiye,1996,0-4,3473.786
Male,Türkiye,1997,0-4,3480.3585000000003
Male,Türkiye,1998,0-4,3478.006
Male,Türkiye,1999,0-4,3466.9
Male,Türkiye,2000,0-4,3447.2075000000004
Male,Türkiye,2001,0-4,3421.3815000000004
Male,Türkiye,2002,0-4,3395.307
Male,Türkiye,2003,0-4,3368.093
Male,Türkiye,2004,0-4,3339.135
Male,Türkiye,2005,0-4,3307.636
Male,Türkiye,2006,0-4,3275.2025000000003
Male,Türkiye,2007,0-4,3247.2545
Male,Türkiye,2008,0-4,3218.4525
Male,Türkiye,2009,0-4,3187.8005
Male,Türkiye,2010,0-4,3169.6945
Male,Türkiye,2011,0-4,3171.2594999999997
Male,Türkiye,2012,0-4,3194.9249999999997
Male,Türkiye,2013,0-4,3232.072
Male,Türkiye,2014,0-4,3292.7315000000003
Male,Türkiye,2015,0-4,3373.68
Male,Türkiye,2016,0-4,3450.7200000000003
Male,Türkiye,2017,0-4,3515.3455
Male,Türkiye,2018,0-4,3550.5144999999998
Male,Türkiye,2019,0-4,3496.5105000000003
Male,Türkiye,2020,0-4,3357.1504999999997
Male,Türkiye,2021,0-4,3197.8905
Male,Türkiye,2022,0-4,3052.8959999999997
Male,Türkiye,2023,0-4,2932.953
Male,United Arab Emirates,1950,0-4,6.7095
Male,United Arab Emirates,1951,0-4,7.1690000000000005
Male,United Arab Emirates,1952,0-4,7.5685
Male,United Arab Emirates,1953,0-4,7.935499999999999
Male,United Arab Emirates,1954,0-4,8.289000000000001
Male,United Arab Emirates,1955,0-4,8.596
Male,United Arab Emirates,1956,0-4,8.8505
Male,United Arab Emirates,1957,0-4,9.102
Male,United Arab Emirates,1958,0-4,9.392
Male,United Arab Emirates,1959,0-4,9.753
Male,United Arab Emirates,1960,0-4,10.202000000000002
Male,United Arab Emirates,1961,0-4,10.7455
Male,United Arab Emirates,1962,0-4,11.374999999999998
Male,United Arab Emirates,1963,0-4,12.068000000000001
Male,United Arab Emirates,1964,0-4,12.749
Male,United Arab Emirates,1965,0-4,13.253000000000002
Male,United Arab Emirates,1966,0-4,13.334499999999998
Male,United Arab Emirates,1967,0-4,12.666
Male,United Arab Emirates,1968,0-4,12.799
Male,United Arab Emirates,1969,0-4,14.962499999999999
Male,United Arab Emirates,1970,0-4,18.143
Male,United Arab Emirates,1971,0-4,21.729999999999997
Male,United Arab Emirates,1972,0-4,25.4905
Male,United Arab Emirates,1973,0-4,28.899500000000003
Male,United Arab Emirates,1974,0-4,31.8005
Male,United Arab Emirates,1975,0-4,34.552
Male,United Arab Emirates,1976,0-4,39.147
Male,United Arab Emirates,1977,0-4,46.347
Male,United Arab Emirates,1978,0-4,54.6625
Male,United Arab Emirates,1979,0-4,63.252500000000005
Male,United Arab Emirates,1980,0-4,70.936
Male,United Arab Emirates,1981,0-4,77.3255
Male,United Arab Emirates,1982,0-4,83.3595
Male,United Arab Emirates,1983,0-4,89.392
Male,United Arab Emirates,1984,0-4,94.938
Male,United Arab Emirates,1985,0-4,99.46
Male,United Arab Emirates,1986,0-4,102.82799999999999
Male,United Arab Emirates,1987,0-4,105.686
Male,United Arab Emirates,1988,0-4,108.41050000000001
Male,United Arab Emirates,1989,0-4,110.86949999999999
Male,United Arab Emirates,1990,0-4,113.0335
Male,United Arab Emirates,1991,0-4,114.7465
Male,United Arab Emirates,1992,0-4,115.887
Male,United Arab Emirates,1993,0-4,116.435
Male,United Arab Emirates,1994,0-4,116.2405
Male,United Arab Emirates,1995,0-4,115.1565
Male,United Arab Emirates,1996,0-4,115.6755
Male,United Arab Emirates,1997,0-4,119.32
Male,United Arab Emirates,1998,0-4,124.7295
Male,United Arab Emirates,1999,0-4,131.01600000000002
Male,United Arab Emirates,2000,0-4,137.1755
Male,United Arab Emirates,2001,0-4,142.072
Male,United Arab Emirates,2002,0-4,145.724
Male,United Arab Emirates,2003,0-4,148.9765
Male,United Arab Emirates,2004,0-4,152.0965
Male,United Arab Emirates,2005,0-4,154.74949999999998
Male,United Arab Emirates,2006,0-4,160.21949999999998
Male,United Arab Emirates,2007,0-4,172.4955
Male,United Arab Emirates,2008,0-4,186.371
Male,United Arab Emirates,2009,0-4,195.8085
Male,United Arab Emirates,2010,0-4,201.78449999999998
Male,United Arab Emirates,2011,0-4,208.17100000000002
Male,United Arab Emirates,2012,0-4,216.6215
Male,United Arab Emirates,2013,0-4,226.42000000000002
Male,United Arab Emirates,2014,0-4,237.761
Male,United Arab Emirates,2015,0-4,250.0745
Male,United Arab Emirates,2016,0-4,259.8405
Male,United Arab Emirates,2017,0-4,265.103
Male,United Arab Emirates,2018,0-4,268.55150000000003
Male,United Arab Emirates,2019,0-4,269.8805
Male,United Arab Emirates,2020,0-4,271.0445
Male,United Arab Emirates,2021,0-4,277.2385
Male,United Arab Emirates,2022,0-4,287.0505
Male,United Arab Emirates,2023,0-4,291.866
Male,Yemen,1950,0-4,388.9375
Male,Yemen,1951,0-4,383.255
Male,Yemen,1952,0-4,380.057
Male,Yemen,1953,0-4,380.4465
Male,Yemen,1954,0-4,385.2335
Male,Yemen,1955,0-4,395.03900000000004
Male,Yemen,1956,0-4,408.16700000000003
Male,Yemen,1957,0-4,421.9315
Male,Yemen,1958,0-4,436.5295
Male,Yemen,1959,0-4,452.0145
Male,Yemen,1960,0-4,468.2455
Male,Yemen,1961,0-4,485.23050000000006
Male,Yemen,1962,0-4,502.68649999999997
Male,Yemen,1963,0-4,520.3280000000001
Male,Yemen,1964,0-4,539.0835
Male,Yemen,1965,0-4,559.3705
Male,Yemen,1966,0-4,580.9114999999999
Male,Yemen,1967,0-4,603.832
Male,Yemen,1968,0-4,627.626
Male,Yemen,1969,0-4,652.0885000000001
Male,Yemen,1970,0-4,677.4014999999999
Male,Yemen,1971,0-4,703.278
Male,Yemen,1972,0-4,729.413
Male,Yemen,1973,0-4,756.118
Male,Yemen,1974,0-4,783.989
Male,Yemen,1975,0-4,813.4355
Male,Yemen,1976,0-4,844.8245000000001
Male,Yemen,1977,0-4,878.4425
Male,Yemen,1978,0-4,914.543
Male,Yemen,1979,0-4,954.8710000000001
Male,Yemen,1980,0-4,999.365
Male,Yemen,1981,0-4,1046.0610000000001
Male,Yemen,1982,0-4,1094.5545
Male,Yemen,1983,0-4,1145.066
Male,Yemen,1984,0-4,1195.7530000000002
Male,Yemen,1985,0-4,1245.8455
Male,Yemen,1986,0-4,1296.6490000000001
Male,Yemen,1987,0-4,1347.5305000000003
Male,Yemen,1988,0-4,1398.1950000000002
Male,Yemen,1989,0-4,1448.5099999999998
Male,Yemen,1990,0-4,1498.3374999999999
Male,Yemen,1991,0-4,1547.7549999999999
Male,Yemen,1992,0-4,1596.5880000000002
Male,Yemen,1993,0-4,1643.5165000000002
Male,Yemen,1994,0-4,1686.5975
Male,Yemen,1995,0-4,1723.597
Male,Yemen,1996,0-4,1747.2389999999998
Male,Yemen,1997,0-4,1761.2545
Male,Yemen,1998,0-4,1774.4679999999998
Male,Yemen,1999,0-4,1789.2905
Male,Yemen,2000,0-4,1808.77
Male,Yemen,2001,0-4,1837.9645
Male,Yemen,2002,0-4,1874.2504999999999
Male,Yemen,2003,0-4,1912.649
Male,Yemen,2004,0-4,1953.041
Male,Yemen,2005,0-4,1994.733
Male,Yemen,2006,0-4,2041.0835
Male,Yemen,2007,0-4,2090.6655
Male,Yemen,2008,0-4,2138.9985
Male,Yemen,2009,0-4,2187.1195
Male,Yemen,2010,0-4,2233.4875
Male,Yemen,2011,0-4,2272.0654999999997
Male,Yemen,2012,0-4,2312.4545
Male,Yemen,2013,0-4,2365.3865
Male,Yemen,2014,0-4,2428.9714999999997
Male,Yemen,2015,0-4,2504.9154999999996
Male,Yemen,2016,0-4,2596.711
Male,Yemen,2017,0-4,2695.3
Male,Yemen,2018,0-4,2790.8644999999997
Male,Yemen,2019,0-4,2883.7734999999993
Male,Yemen,2020,0-4,2973.821
Male,Yemen,2021,0-4,3059.9855
Male,Yemen,2022,0-4,3143.6780000000003
Male,Yemen,2023,0-4,3226.837
Female,Iran (Islamic Republic of),1950,0-4,1257.48
Female,Iran (Islamic Republic of),1951,0-4,1346.3159999999998
Female,Iran (Islamic Republic of),1952,0-4,1432.8555
Female,Iran (Islamic Republic of),1953,0-4,1520.452
Female,Iran (Islamic Republic of),1954,0-4,1593.3105
Female,Iran (Islamic Republic of),1955,0-4,1650.0095000000001
Female,Iran (Islamic Republic of),1956,0-4,1708.6795
Female,Iran (Islamic Republic of),1957,0-4,1770.5145
Female,Iran (Islamic Republic of),1958,0-4,1835.1175
Female,Iran (Islamic Republic of),1959,0-4,1902.932
Female,Iran (Islamic Republic of),1960,0-4,1967.4615000000001
Female,Iran (Islamic Republic of),1961,0-4,2022.84
Female,Iran (Islamic Republic of),1962,0-4,2069.496
Female,Iran (Islamic Republic of),1963,0-4,2108.633
Female,Iran (Islamic Republic of),1964,0-4,2141.7615
Female,Iran (Islamic Republic of),1965,0-4,2175.477
Female,Iran (Islamic Republic of),1966,0-4,2217.457
Female,Iran (Islamic Republic of),1967,0-4,2268.7079999999996
Female,Iran (Islamic Republic of),1968,0-4,2328.2825
Female,Iran (Islamic Republic of),1969,0-4,2395.5834999999997
Female,Iran (Islamic Republic of),1970,0-4,2463.9595
Female,Iran (Islamic Republic of),1971,0-4,2523.6820000000002
Female,Iran (Islamic Republic of),1972,0-4,2569.9604999999997
Female,Iran (Islamic Republic of),1973,0-4,2605.966
Female,Iran (Islamic Republic of),1974,0-4,2641.9405
Female,Iran (Islamic Republic of),1975,0-4,2690.0705
Female,Iran (Islamic Republic of),1976,0-4,2765.4665
Female,Iran (Islamic Republic of),1977,0-4,2878.2525
Female,Iran (Islamic Republic of),1978,0-4,3029.174
Female,Iran (Islamic Republic of),1979,0-4,3219.915
Female,Iran (Islamic Republic of),1980,0-4,3442.9565
Female,Iran (Islamic Republic of),1981,0-4,3688.4975
Female,Iran (Islamic Republic of),1982,0-4,3948.4650000000006
Female,Iran (Islamic Republic of),1983,0-4,4201.055
Female,Iran (Islamic Republic of),1984,0-4,4424.9845000000005
Female,Iran (Islamic Republic of),1985,0-4,4608.8375
Female,Iran (Islamic Republic of),1986,0-4,4753.793
Female,Iran (Islamic Republic of),1987,0-4,4843.1625
Female,Iran (Islamic Republic of),1988,0-4,4868.925
Female,Iran (Islamic Republic of),1989,0-4,4847.023
Female,Iran (Islamic Republic of),1990,0-4,4791.697
Female,Iran (Islamic Republic of),1991,0-4,4706.0805
Female,Iran (Islamic Republic of),1992,0-4,4568.161
Female,Iran (Islamic Republic of),1993,0-4,4351.677
Female,Iran (Islamic Republic of),1994,0-4,4071.5434999999998
Female,Iran (Islamic Republic of),1995,0-4,3753.5164999999997
Female,Iran (Islamic Republic of),1996,0-4,3415.647
Female,Iran (Islamic Republic of),1997,0-4,3100.547
Female,Iran (Islamic Republic of),1998,0-4,2842.8945000000003
Female,Iran (Islamic Republic of),1999,0-4,2667.3015000000005
Female,Iran (Islamic Republic of),2000,0-4,2573.293
Female,Iran (Islamic Republic of),2001,0-4,2538.3289999999997
Female,Iran (Islamic Republic of),2002,0-4,2527.5815
Female,Iran (Islamic Republic of),2003,0-4,2554.906
Female,Iran (Islamic Republic of),2004,0-4,2624.308
Female,Iran (Islamic Republic of),2005,0-4,2692.6800000000003
Female,Iran (Islamic Republic of),2006,0-4,2752.4775
Female,Iran (Islamic Republic of),2007,0-4,2822.6485
Female,Iran (Islamic Republic of),2008,0-4,2915.2275
Female,Iran (Islamic Republic of),2009,0-4,3016.4785
Female,Iran (Islamic Republic of),2010,0-4,3109.893
Female,Iran (Islamic Republic of),2011,0-4,3179.366
Female,Iran (Islamic Republic of),2012,0-4,3246.3590000000004
Female,Iran (Islamic Republic of),2013,0-4,3330.7325
Female,Iran (Islamic Republic of),2014,0-4,3424.633
Female,Iran (Islamic Republic of),2015,0-4,3522.601
Female,Iran (Islamic Republic of),2016,0-4,3613.3975
Female,Iran (Islamic Republic of),2017,0-4,3677.997
Female,Iran (Islamic Republic of),2018,0-4,3686.8105
Female,Iran (Islamic Republic of),2019,0-4,3615.6375000000003
Female,Iran (Islamic Republic of),2020,0-4,3474.7844999999998
Female,Iran (Islamic Republic of),2021,0-4,3310.2435
Female,Iran (Islamic Republic of),2022,0-4,3153.9444999999996
